"DB010","DB020","DB030","DB040","DB062","DB090"
"2009","DK",85,"DK01","NA","2427.592"
"2009","DK",107,"DK01","NA","1387.506"
"2009","DK",142,"DK01","NA","535.5056"
"2009","DK",165,"DK01","NA","2427.592"
"2009","DK",169,"DK01","NA","1010.452"
"2009","DK",190,"DK01","NA","246.4839"
"2009","DK",212,"DK01","NA","447.6848"
"2009","DK",245,"DK01","NA","473.7041"
"2009","DK",249,"DK01","NA","1184.87"
"2009","DK",254,"DK01","NA","897.1558"
"2009","DK",257,"DK01","NA","251.7299"
"2009","DK",258,"DK01","NA","861.5641"
"2009","DK",290,"DK01","NA","1118.88"
"2009","DK",303,"DK01","NA","1010.452"
"2009","DK",311,"DK01","NA","2080.576"
"2009","DK",333,"DK01","NA","1118.88"
"2009","DK",354,"DK01","NA","296.9106"
"2009","DK",378,"DK01","NA","384.8947"
"2009","DK",428,"DK01","NA","1032.036"
"2009","DK",449,"DK01","NA","380.8102"
"2009","DK",462,"DK01","NA","1202.669"
"2009","DK",465,"DK01","NA","179.1419"
"2009","DK",490,"DK01","NA","611.8257"
"2009","DK",560,"DK01","NA","369.3727"
"2009","DK",580,"DK01","NA","838.3573"
"2009","DK",596,"DK01","NA","430.3155"
"2009","DK",600,"DK01","NA","854.1499"
"2009","DK",612,"DK01","NA","2427.592"
"2009","DK",631,"DK01","NA","958.4599"
"2009","DK",638,"DK01","NA","1674.892"
"2009","DK",716,"DK01","NA","1361.821"
"2009","DK",735,"DK01","NA","1373.249"
"2009","DK",770,"DK01","NA","617.1814"
"2009","DK",851,"DK01","NA","1283.096"
"2009","DK",886,"DK01","NA","781.7155"
"2009","DK",888,"DK01","NA","2028.969"
"2009","DK",890,"DK01","NA","842.9561"
"2009","DK",893,"DK01","NA","602.0417"
"2009","DK",898,"DK01","NA","2305.017"
"2009","DK",954,"DK01","NA","755.8912"
"2009","DK",964,"DK01","NA","306.1922"
"2009","DK",993,"DK01","NA","1537.148"
"2009","DK",1036,"DK01","NA","176.1584"
"2009","DK",1077,"DK01","NA","796.8157"
"2009","DK",1118,"DK01","NA","484.133"
"2009","DK",1148,"DK01","NA","177.1449"
"2009","DK",1192,"DK01","NA","341.9426"
"2009","DK",1233,"DK01","NA","365.9123"
"2009","DK",1242,"DK01","NA","306.6347"
"2009","DK",1351,"DK01","NA","225.1462"
"2009","DK",1362,"DK01","NA","450.0207"
"2009","DK",1398,"DK01","NA","1386.35"
"2009","DK",1401,"DK01","NA","1173.772"
"2009","DK",1408,"DK01","NA","1024.455"
"2009","DK",1418,"DK01","NA","1107.769"
"2009","DK",1446,"DK01","NA","634.6992"
"2009","DK",1455,"DK01","NA","1142.625"
"2009","DK",1472,"DK01","NA","514.6437"
"2009","DK",1538,"DK01","NA","397.4439"
"2009","DK",1587,"DK01","NA","98.63888"
"2009","DK",1620,"DK01","NA","546.3309"
"2009","DK",1624,"DK01","NA","949.977"
"2009","DK",1637,"DK01","NA","633.0728"
"2009","DK",1644,"DK01","NA","592.72"
"2009","DK",1655,"DK01","NA","311.616"
"2009","DK",1658,"DK01","NA","796.8157"
"2009","DK",1739,"DK01","NA","347.4658"
"2009","DK",1767,"DK01","NA","219.3878"
"2009","DK",1773,"DK01","NA","890.1014"
"2009","DK",1784,"DK01","NA","1397.4"
"2009","DK",1813,"DK01","NA","1095.577"
"2009","DK",1850,"DK01","NA","671.33"
"2009","DK",1900,"DK01","NA","1110.677"
"2009","DK",1911,"DK01","NA","1534.205"
"2009","DK",2006,"DK01","NA","751.2863"
"2009","DK",2009,"DK01","NA","1337.048"
"2009","DK",2043,"DK01","NA","417.5556"
"2009","DK",2091,"DK01","NA","181.9001"
"2009","DK",2099,"DK01","NA","435.0776"
"2009","DK",2112,"DK01","NA","1171.85"
"2009","DK",2138,"DK01","NA","760.0586"
"2009","DK",2155,"DK01","NA","69.91567"
"2009","DK",2172,"DK01","NA","1173.772"
"2009","DK",2251,"DK01","NA","352.065"
"2009","DK",2253,"DK01","NA","1475.473"
"2009","DK",2258,"DK01","NA","425.5029"
"2009","DK",2269,"DK01","NA","397.5278"
"2009","DK",2331,"DK01","NA","315.4061"
"2009","DK",2342,"DK01","NA","439.0951"
"2009","DK",2345,"DK01","NA","630.0743"
"2009","DK",2348,"DK01","NA","795.2014"
"2009","DK",2447,"DK01","NA","347.6492"
"2009","DK",2486,"DK01","NA","285.4382"
"2009","DK",2505,"DK01","NA","565.2782"
"2009","DK",2560,"DK01","NA","323.2149"
"2009","DK",2634,"DK01","NA","998.2663"
"2009","DK",2645,"DK01","NA","849.1769"
"2009","DK",2648,"DK01","NA","338.2194"
"2009","DK",2701,"DK01","NA","2028.969"
"2009","DK",2731,"DK01","NA","192.7349"
"2009","DK",2799,"DK01","NA","1537.148"
"2009","DK",2830,"DK01","NA","956.842"
"2009","DK",2842,"DK01","NA","2305.017"
"2009","DK",2871,"DK01","NA","754.1416"
"2009","DK",2910,"DK01","NA","91.82607"
"2009","DK",2927,"DK01","NA","903.2799"
"2009","DK",2968,"DK01","NA","174.5908"
"2009","DK",2977,"DK01","NA","2561.983"
"2009","DK",2999,"DK01","NA","489.8153"
"2009","DK",3031,"DK01","NA","630.6653"
"2009","DK",3051,"DK01","NA","502.699"
"2009","DK",3176,"DK01","NA","377.5968"
"2009","DK",3187,"DK01","NA","1204.882"
"2009","DK",3216,"DK01","NA","1361.821"
"2009","DK",3219,"DK01","NA","562.6322"
"2009","DK",3244,"DK01","NA","289.8422"
"2009","DK",3258,"DK01","NA","2550.9"
"2009","DK",3266,"DK01","NA","718.55"
"2009","DK",3283,"DK01","NA","298.246"
"2009","DK",3318,"DK01","NA","1010.452"
"2009","DK",3322,"DK01","NA","918.3275"
"2009","DK",3329,"DK01","NA","283.6235"
"2009","DK",3338,"DK01","NA","637.1497"
"2009","DK",3369,"DK01","NA","751.6317"
"2009","DK",3378,"DK01","NA","287.483"
"2009","DK",3414,"DK01","NA","411.9408"
"2009","DK",3419,"DK01","NA","1095.91"
"2009","DK",3479,"DK01","NA","978.9051"
"2009","DK",3516,"DK01","NA","72.19194"
"2009","DK",3522,"DK01","NA","336.6391"
"2009","DK",3531,"DK01","NA","671.33"
"2009","DK",3602,"DK01","NA","154.4018"
"2009","DK",3623,"DK01","NA","1295.396"
"2009","DK",3626,"DK01","NA","373.5112"
"2009","DK",3635,"DK01","NA","1475.473"
"2009","DK",3642,"DK01","NA","272.1051"
"2009","DK",3662,"DK01","NA","414.919"
"2009","DK",3663,"DK01","NA","696.7032"
"2009","DK",3713,"DK01","NA","1373.249"
"2009","DK",3733,"DK01","NA","724.1271"
"2009","DK",3755,"DK01","NA","1000.438"
"2009","DK",3756,"DK01","NA","191.5906"
"2009","DK",3777,"DK01","NA","1173.772"
"2009","DK",3782,"DK01","NA","1360.695"
"2009","DK",3786,"DK01","NA","209.637"
"2009","DK",3799,"DK01","NA","1114.853"
"2009","DK",3822,"DK01","NA","796.8157"
"2009","DK",3835,"DK01","NA","272.5476"
"2009","DK",3844,"DK01","NA","278.2818"
"2009","DK",3867,"DK01","NA","915.3168"
"2009","DK",3928,"DK01","NA","844.6455"
"2009","DK",3943,"DK01","NA","426.7941"
"2009","DK",3966,"DK01","NA","857.7977"
"2009","DK",3981,"DK01","NA","1165.956"
"2009","DK",4024,"DK01","NA","93.5366"
"2009","DK",4037,"DK01","NA","245.0151"
"2009","DK",4109,"DK01","NA","435.2289"
"2009","DK",4140,"DK01","NA","400.4229"
"2009","DK",4179,"DK01","NA","1300.865"
"2009","DK",4220,"DK01","NA","970.4739"
"2009","DK",4241,"DK01","NA","223.2422"
"2009","DK",4244,"DK01","NA","845.5991"
"2009","DK",4314,"DK01","NA","279.0915"
"2009","DK",4363,"DK01","NA","394.0205"
"2009","DK",4403,"DK01","NA","632.8107"
"2009","DK",4452,"DK01","NA","188.1722"
"2009","DK",4523,"DK01","NA","193.3994"
"2009","DK",4528,"DK01","NA","1072.67"
"2009","DK",4536,"DK01","NA","195.842"
"2009","DK",4578,"DK01","NA","300.2339"
"2009","DK",4591,"DK01","NA","1165.956"
"2009","DK",4640,"DK01","NA","1421.838"
"2009","DK",4681,"DK01","NA","1258.3"
"2009","DK",4682,"DK01","NA","491.7403"
"2009","DK",4713,"DK01","NA","276.4754"
"2009","DK",4727,"DK01","NA","1739.996"
"2009","DK",4792,"DK01","NA","341.5029"
"2009","DK",4799,"DK01","NA","1161.9"
"2009","DK",4820,"DK01","NA","198.5402"
"2009","DK",4890,"DK01","NA","1445.307"
"2009","DK",4912,"DK01","NA","1195.417"
"2009","DK",4921,"DK01","NA","982.166"
"2009","DK",4947,"DK01","NA","295.9049"
"2009","DK",5014,"DK01","NA","145.6347"
"2009","DK",5021,"DK01","NA","931.8658"
"2009","DK",5027,"DK01","NA","890.1014"
"2009","DK",5069,"DK01","NA","1934.069"
"2009","DK",5094,"DK01","NA","406.3821"
"2009","DK",5124,"DK01","NA","1172.105"
"2009","DK",5150,"DK01","NA","273.7666"
"2009","DK",5159,"DK01","NA","1617.552"
"2009","DK",5172,"DK01","NA","226.752"
"2009","DK",5175,"DK01","NA","1388.681"
"2009","DK",5178,"DK01","NA","904.1402"
"2009","DK",5183,"DK01","NA","1187.734"
"2009","DK",5215,"DK01","NA","1356.63"
"2009","DK",5226,"DK01","NA","353.2675"
"2009","DK",5290,"DK01","NA","1000.438"
"2009","DK",5303,"DK01","NA","1172.179"
"2009","DK",5325,"DK01","NA","1137.231"
"2009","DK",5332,"DK01","NA","1337.048"
"2009","DK",5343,"DK01","NA","637.0855"
"2009","DK",5386,"DK01","NA","654.142"
"2009","DK",5423,"DK01","NA","1024.455"
"2009","DK",5429,"DK01","NA","642.1976"
"2009","DK",5441,"DK01","NA","1031.88"
"2009","DK",5482,"DK01","NA","1158.945"
"2009","DK",5510,"DK01","NA","2080.576"
"2009","DK",5522,"DK01","NA","285.4382"
"2009","DK",5594,"DK01","NA","1828.637"
"2009","DK",5621,"DK01","NA","730.4355"
"2009","DK",5622,"DK01","NA","158.7042"
"2009","DK",5649,"DK01","NA","427.2501"
"2009","DK",5666,"DK01","NA","359.9577"
"2009","DK",5733,"DK01","NA","2614.589"
"2009","DK",5736,"DK01","NA","378.7973"
"2009","DK",5797,"DK01","NA","384.8947"
"2009","DK",5799,"DK01","NA","1073.52"
"2009","DK",5804,"DK01","NA","340.4962"
"2009","DK",5821,"DK01","NA","375.8696"
"2009","DK",5856,"DK01","NA","1031.88"
"2009","DK",5864,"DK01","NA","2200.968"
"2009","DK",5912,"DK01","NA","277.3224"
"2009","DK",5913,"DK01","NA","2364.289"
"2009","DK",5950,"DK01","NA","217.7279"
"2009","DK",5969,"DK01","NA","734.1162"
"2009","DK",5974,"DK01","NA","958.4599"
"2009","DK",5976,"DK01","NA","670.352"
"2009","DK",6007,"DK01","NA","1118.88"
"2009","DK",6066,"DK01","NA","1361.821"
"2009","DK",6113,"DK01","NA","1160.586"
"2009","DK",6120,"DK01","NA","1368.176"
"2009","DK",6125,"DK01","NA","710.5701"
"2009","DK",6175,"DK01","NA","306.4246"
"2009","DK",6218,"DK01","NA","381.3369"
"2009","DK",6223,"DK01","NA","361.6081"
"2009","DK",6231,"DK01","NA","2056.662"
"2009","DK",6279,"DK01","NA","1118.126"
"2009","DK",6284,"DK01","NA","893.4907"
"2009","DK",6306,"DK01","NA","938.5945"
"2009","DK",6307,"DK01","NA","279.3178"
"2009","DK",6322,"DK01","NA","1483.21"
"2009","DK",6348,"DK01","NA","633.0728"
"2009","DK",6443,"DK01","NA","365.3784"
"2009","DK",6467,"DK01","NA","958.4599"
"2009","DK",6512,"DK01","NA","1360.695"
"2009","DK",6545,"DK01","NA","1131.304"
"2009","DK",6555,"DK01","NA","393.2508"
"2009","DK",6604,"DK01","NA","1231.465"
"2009","DK",6615,"DK01","NA","248.6971"
"2009","DK",6663,"DK01","NA","240.4868"
"2009","DK",6681,"DK01","NA","498.0162"
"2009","DK",6688,"DK01","NA","710.5701"
"2009","DK",6714,"DK01","NA","186.9233"
"2009","DK",6731,"DK01","NA","448.9653"
"2009","DK",6787,"DK01","NA","1173.772"
"2009","DK",6832,"DK01","NA","287.6102"
