"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","AT",293,"AT1",,549.884615384615
"2012","AT",521,"AT1",,549.884615384615
"2012","AT",1682,"AT1",,549.884615384615
"2012","AT",2960,"AT1",,549.884615384615
"2012","AT",3152,"AT1",,549.884615384615
"2012","AT",3393,"AT1",,549.884615384615
"2012","AT",4358,"AT1",,549.884615384615
"2012","AT",5742,"AT1",,549.884615384615
"2012","AT",7512,"AT1",,549.884615384615
"2012","AT",8054,"AT1",,549.884615384615
"2012","AT",8735,"AT1",,549.884615384615
"2012","AT",9129,"AT1",,549.884615384615
"2012","AT",9179,"AT1",,549.884615384615
"2012","AT",10058,"AT1",,549.884615384615
"2012","AT",10568,"AT1",,549.884615384615
"2012","AT",10789,"AT1",,549.884615384615
"2012","AT",11081,"AT1",,549.884615384615
"2012","AT",12445,"AT1",,549.884615384615
"2012","AT",14552,"AT1",,549.884615384615
"2012","AT",14653,"AT1",,549.884615384615
"2012","AT",15082,"AT1",,549.884615384615
"2012","AT",15145,"AT1",,549.884615384615
"2012","AT",15740,"AT1",,549.884615384615
"2012","AT",17263,"AT1",,549.884615384615
"2012","AT",17880,"AT1",,549.884615384615
"2012","AT",18378,"AT1",,549.884615384615
"2012","AT",18803,"AT1",,549.884615384615
"2012","AT",19980,"AT1",,549.884615384615
"2012","AT",20947,"AT1",,549.884615384615
"2012","AT",21098,"AT1",,549.884615384615
"2012","AT",21262,"AT1",,549.884615384615
"2012","AT",21740,"AT1",,549.884615384615
"2012","AT",22423,"AT1",,549.884615384615
"2012","AT",23075,"AT1",,549.884615384615
"2012","AT",23259,"AT1",,549.884615384615
"2012","AT",23654,"AT1",,549.884615384615
"2012","AT",24477,"AT1",,549.884615384615
"2012","AT",25227,"AT1",,549.884615384615
"2012","AT",25657,"AT1",,549.884615384615
"2012","AT",25900,"AT1",,549.884615384615
"2012","AT",25971,"AT1",,549.884615384615
"2012","AT",26590,"AT1",,549.884615384615
"2012","AT",27015,"AT1",,549.884615384615
"2012","AT",28254,"AT1",,549.884615384615
"2012","AT",28347,"AT1",,549.884615384615
"2012","AT",28381,"AT1",,549.884615384615
"2012","AT",29116,"AT1",,549.884615384615
"2012","AT",29670,"AT1",,549.884615384615
"2012","AT",30370,"AT1",,549.884615384615
"2012","AT",31236,"AT1",,549.884615384615
"2012","AT",31358,"AT1",,549.884615384615
"2012","AT",31575,"AT1",,549.884615384615
"2012","AT",31851,"AT1",,549.884615384615
"2012","AT",32333,"AT1",,549.884615384615
"2012","AT",32471,"AT1",,549.884615384615
"2012","AT",33821,"AT1",,549.884615384615
"2012","AT",34088,"AT1",,549.884615384615
"2012","AT",34658,"AT1",,549.884615384615
"2012","AT",35142,"AT1",,549.884615384615
"2012","AT",36541,"AT1",,549.884615384615
"2012","AT",36807,"AT1",,549.884615384615
"2012","AT",37869,"AT1",,549.884615384615
"2012","AT",38767,"AT1",,549.884615384615
"2012","AT",38787,"AT1",,549.884615384615
"2012","AT",39287,"AT1",,549.884615384615
"2012","AT",39328,"AT1",,549.884615384615
"2012","AT",40401,"AT1",,549.884615384615
"2012","AT",40449,"AT1",,549.884615384615
"2012","AT",40654,"AT1",,549.884615384615
"2012","AT",41452,"AT1",,549.884615384615
"2012","AT",41632,"AT1",,549.884615384615
"2012","AT",42265,"AT1",,549.884615384615
"2012","AT",42302,"AT1",,549.884615384615
"2012","AT",42416,"AT1",,549.884615384615
"2012","AT",42624,"AT1",,549.884615384615
"2012","AT",42625,"AT1",,549.884615384615
"2012","AT",42700,"AT1",,549.884615384615
"2012","AT",44017,"AT1",,549.884615384615
