"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","AT",295,"AT1",,575.635
"2013","AT",524,"AT1",,575.635
"2013","AT",1693,"AT1",,575.635
"2013","AT",2979,"AT1",,575.635
"2013","AT",3173,"AT1",,575.635
"2013","AT",3416,"AT1",,575.635
"2013","AT",4387,"AT1",,575.635
"2013","AT",5780,"AT1",,575.635
"2013","AT",7561,"AT1",,575.635
"2013","AT",8107,"AT1",,575.635
"2013","AT",8792,"AT1",,575.635
"2013","AT",9189,"AT1",,575.635
"2013","AT",9239,"AT1",,575.635
"2013","AT",10124,"AT1",,575.635
"2013","AT",10637,"AT1",,575.635
"2013","AT",10860,"AT1",,575.635
"2013","AT",11154,"AT1",,575.635
"2013","AT",12527,"AT1",,575.635
"2013","AT",14647,"AT1",,575.635
"2013","AT",14750,"AT1",,575.635
"2013","AT",15181,"AT1",,575.635
"2013","AT",15245,"AT1",,575.635
"2013","AT",15844,"AT1",,575.635
"2013","AT",17377,"AT1",,575.635
"2013","AT",17998,"AT1",,575.635
"2013","AT",18499,"AT1",,575.635
"2013","AT",18927,"AT1",,575.635
"2013","AT",20111,"AT1",,575.635
"2013","AT",21084,"AT1",,575.635
"2013","AT",21236,"AT1",,575.635
"2013","AT",21401,"AT1",,575.635
"2013","AT",21883,"AT1",,575.635
"2013","AT",22570,"AT1",,575.635
"2013","AT",23226,"AT1",,575.635
"2013","AT",23412,"AT1",,575.635
"2013","AT",23809,"AT1",,575.635
"2013","AT",24637,"AT1",,575.635
"2013","AT",25393,"AT1",,575.635
"2013","AT",25826,"AT1",,575.635
"2013","AT",26070,"AT1",,575.635
"2013","AT",26141,"AT1",,575.635
"2013","AT",26765,"AT1",,575.635
"2013","AT",27192,"AT1",,575.635
"2013","AT",28439,"AT1",,575.635
"2013","AT",28534,"AT1",,575.635
"2013","AT",28568,"AT1",,575.635
"2013","AT",29308,"AT1",,575.635
"2013","AT",29865,"AT1",,575.635
"2013","AT",30569,"AT1",,575.635
"2013","AT",31441,"AT1",,575.635
"2013","AT",31563,"AT1",,575.635
"2013","AT",31782,"AT1",,575.635
"2013","AT",32545,"AT1",,575.635
"2013","AT",32684,"AT1",,575.635
"2013","AT",34043,"AT1",,575.635
"2013","AT",34311,"AT1",,575.635
"2013","AT",34886,"AT1",,575.635
"2013","AT",35373,"AT1",,575.635
"2013","AT",36781,"AT1",,575.635
"2013","AT",37048,"AT1",,575.635
"2013","AT",38118,"AT1",,575.635
"2013","AT",39021,"AT1",,575.635
"2013","AT",39041,"AT1",,575.635
"2013","AT",39545,"AT1",,575.635
"2013","AT",39586,"AT1",,575.635
"2013","AT",40666,"AT1",,575.635
"2013","AT",40714,"AT1",,575.635
"2013","AT",40921,"AT1",,575.635
"2013","AT",41724,"AT1",,575.635
"2013","AT",41906,"AT1",,575.635
"2013","AT",42543,"AT1",,575.635
"2013","AT",42580,"AT1",,575.635
"2013","AT",42694,"AT1",,575.635
"2013","AT",42905,"AT1",,575.635
"2013","AT",42906,"AT1",,575.635
"2013","AT",44306,"AT1",,575.635
"2013","AT",44488,"AT1",,575.635
"2013","AT",44520,"AT1",,575.635
"2013","AT",45225,"AT1",,575.635
"2013","AT",45270,"AT1",,575.635
"2013","AT",47563,"AT1",,575.635
"2013","AT",47694,"AT1",,575.635
